row_num,country,year,disease_name,country_pop,incidence_rate_pct,prevalence_rate_pct,mortality_rate_per_100_people_pct,population_affected,pop_affected_male,pop_affected_female,ages_0_18_pct,ages_19_35_pct,ages_36_60_pct,ages_61_plus_pct,pop_affected_urban_pct,pop_affected_rural_pct,healthcare_access_pct,doctors_per_1000,hospital_beds_per_1000,treatment_type,recovery_rate_pct,dalys,improvement_in_5_years_pct,average_annual_treatment_cost_usd,availability_of_vaccines_treatment,composite_health_index,per_capita_income_usd,education_index,urbanization_rate_pct
659.0,South Korea,2012.0,Rabies,50199853.0,0.01,0.01,0.4976,5020.0,3363.0,1657.0,16.0,25.0,35.0,24.0,80.0,20.0,77.61,4.52,5.21,Medication,20.5,0.13,-13.28,1524.0,Medium,75.91,26922.48,0.86,80.0
660.0,Indonesia,2017.0,Cancer,267346658.0,0.82,13.43,0.2875,2192243.0,1196965.0,995278.0,6.0,10.0,35.0,49.0,53.0,47.0,66.32,0.21,1.3,Medication,60.88,55.58,-35.28,3706.0,Medium,62.23,3798.88,0.66,53.1
661.0,Japan,2024.0,Polio,123975371.0,0.0,0.0,0.0075,779.0,393.0,386.0,31.0,17.0,19.0,34.0,92.0,8.0,90.07,3.87,9.64,Vaccination,95.55,0.0,27.83,663.0,Medium,85.06,33806.08,0.85,92.0
662.0,Japan,2000.0,Zika,126843000.0,0.01,0.0,0.0148,7086.0,3267.0,3819.0,23.0,29.0,14.0,34.0,91.0,9.0,87.94,2.7,8.71,Medication,96.2,0.0,,582.0,,81.93,39112.38,0.82,91.0
663.0,United Kingdom,2009.0,Zika,62276270.0,0.0,0.0,0.0173,3059.0,1441.0,1618.0,22.0,30.0,10.0,38.0,81.0,19.0,82.86,2.87,6.94,Medication,97.82,0.0,22.54,777.0,,78.01,38600.44,0.89,81.2
664.0,Nigeria,2018.0,Cancer,204938755.0,0.61,9.11,0.4346,1250126.0,663817.0,586309.0,9.0,11.0,37.0,43.0,50.0,50.0,56.98,0.68,1.06,Medication,52.54,37.03,-24.2,2945.0,Medium,53.04,2057.87,0.51,49.5
665.0,South Korea,2013.0,Rabies,50428893.0,0.01,0.0,0.4882,3307.0,2173.0,1134.0,15.0,25.0,35.0,25.0,80.0,20.0,79.03,4.9,3.98,Medication,20.93,0.06,-6.51,1689.0,Medium,77.15,28652.61,0.86,80.2
666.0,Turkey,2002.0,Zika,67048795.0,0.01,0.0,0.004,4684.0,2234.0,2450.0,29.0,31.0,10.0,30.0,66.0,34.0,56.32,1.69,4.69,Medication,91.61,0.0,,95.0,None,59.89,3583.2,0.53,66.0
667.0,Russia,2022.0,Parkinson's Disease,144236933.0,,,,,,,,,,,,,70.4,2.26,4.82,Therapy,65.27,0.0,-17.12,9843.0,Low,62.74,15581.74,0.85,74.8
668.0,Germany,2018.0,Hypertension,82905782.0,0.59,6.5,0.0,489144.0,256801.0,232343.0,1.0,5.0,43.0,51.0,77.0,23.0,85.75,4.72,7.07,Medication,87.45,29.22,5.85,2778.0,High,81.23,48603.59,0.94,77.3
669.0,Australia,2005.0,Hepatitis,20176844.0,0.05,0.43,0.0878,10088.0,6083.0,4005.0,3.0,15.0,38.0,45.0,84.0,16.0,86.54,2.99,6.8,Medication,78.05,1.95,65.39,1093.0,High,82.56,37613.6,0.89,84.5
670.0,India,2005.0,Cancer,1154676322.0,0.95,18.78,0.3268,10969425.0,5747979.0,5221446.0,11.0,12.0,35.0,43.0,29.0,71.0,47.6,0.5,1.46,Medication,53.46,64.74,0.84,1372.0,Medium,52.22,713.28,0.42,28.9
671.0,South Africa,2003.0,COVID-19,48500348.0,0.34,0.46,0.2554,164901.0,91190.0,73711.0,19.0,26.0,30.0,26.0,59.0,41.0,51.23,2.26,4.26,Medication,66.4,4.31,,91.0,,48.85,4062.22,0.66,59.1
672.0,Argentina,2007.0,Hypertension,40016763.0,0.98,17.61,0.1103,392164.0,207063.0,185101.0,5.0,8.0,35.0,52.0,90.0,10.0,63.79,2.14,2.63,Medication,75.59,74.89,-3.48,137.0,Medium,58.98,7240.84,0.79,89.9
673.0,Italy,2011.0,Alzheimer's Disease,60026841.0,,,,,,,,,,,,,81.89,2.61,6.35,Therapy,61.87,0.0,-3.36,20916.0,Low,76.3,38215.26,0.79,68.7
674.0,France,2022.0,HIV/AIDS,68065015.0,0.08,0.63,0.0862,54452.0,30765.0,23687.0,4.0,30.0,40.0,26.0,80.0,20.0,80.86,4.63,11.47,Therapy,78.35,2.71,-15.22,4436.0,High,74.23,40829.87,0.83,80.3
675.0,China,2019.0,Diabetes,1407745000.0,0.54,9.14,0.1111,7601823.0,4051772.0,3550051.0,4.0,15.0,40.0,41.0,57.0,43.0,68.73,2.44,3.72,Medication,75.73,40.08,-20.19,354.0,High,67.0,10031.45,0.68,56.9
676.0,India,2011.0,Asthma,1261224954.0,0.96,16.46,0.0019,12107760.0,5884371.0,6223389.0,30.0,26.0,25.0,19.0,31.0,69.0,55.81,0.22,0.96,Medication,80.8,83.26,-42.37,40.0,Medium,57.29,1484.21,0.48,31.2
677.0,Canada,2010.0,Influenza,34005902.0,12.34,14.92,0.0309,4196328.0,2123342.0,2072986.0,22.0,25.0,34.0,20.0,79.0,21.0,86.93,3.87,10.66,Medication,99.48,130.55,16.64,317.0,High,82.95,47295.09,0.87,78.7
678.0,Australia,2012.0,Hepatitis,22733465.0,0.33,2.14,0.0398,75020.0,46437.0,28583.0,1.0,15.0,39.0,45.0,85.0,15.0,87.81,2.88,10.29,Medication,79.89,9.76,49.37,1413.0,High,84.33,69650.83,0.91,85.2
679.0,South Korea,2020.0,Dengue,51836239.0,0.0,0.0,0.0019,1149.0,607.0,542.0,29.0,35.0,25.0,11.0,81.0,19.0,84.94,2.67,8.9,Medication,98.0,0.0,-47.43,1730.0,Medium,80.47,33631.34,0.88,81.4
680.0,Nigeria,2015.0,Rabies,190671878.0,0.0,0.0,1.0863,6729.0,4670.0,2059.0,20.0,26.0,37.0,18.0,47.0,53.0,53.96,0.77,0.39,Medication,19.75,0.1,51.71,49.0,Medium,51.27,2622.04,0.48,47.3
681.0,South Korea,2017.0,Asthma,51361911.0,0.11,1.46,0.016,56498.0,25820.0,30678.0,25.0,25.0,25.0,25.0,81.0,19.0,83.64,3.78,6.47,Medication,100.0,5.17,2.24,1578.0,High,80.6,33216.56,0.87,80.9
682.0,Brazil,2015.0,Alzheimer's Disease,201675532.0,,,,,,,,,,,,,68.07,2.05,3.22,Therapy,57.02,0.0,33.77,2562.0,Low,62.33,8936.2,0.67,84.8
683.0,Brazil,2022.0,Asthma,210306415.0,0.2,2.69,0.0073,420613.0,203577.0,217036.0,26.0,24.0,25.0,25.0,86.0,14.0,70.6,2.36,4.64,Medication,90.53,9.75,-15.11,71.0,Medium,61.31,9281.33,0.71,86.5
684.0,Germany,2019.0,Malaria,83092962.0,0.0,0.0,0.0,3745.0,1955.0,1790.0,27.0,27.0,33.0,13.0,77.0,23.0,86.02,5.01,7.67,Medication,97.04,0.0,-22.95,1548.0,High,81.55,47358.15,0.95,77.5
685.0,India,2010.0,Hepatitis,1243481564.0,0.57,3.43,0.1942,7087845.0,4422815.0,2665030.0,10.0,17.0,35.0,39.0,31.0,69.0,54.1,0.27,0.89,Medication,64.29,19.86,13.02,38.0,Medium,55.97,1342.7,0.46,30.8
686.0,Brazil,2005.0,Ebola,184688101.0,0.0,0.0,0.6258,3713.0,1931.0,1782.0,13.0,26.0,35.0,26.0,82.0,18.0,60.61,1.92,2.59,Therapy,43.98,0.0,59.46,3336.0,,59.29,4827.78,0.58,82.3
687.0,Indonesia,2020.0,Measles,274814866.0,0.31,0.45,0.0004,851926.0,456632.0,395294.0,51.0,19.0,8.0,22.0,55.0,45.0,67.08,0.18,1.51,Vaccination,89.1,4.24,-34.97,66.0,High,61.42,3853.7,0.67,55.0
688.0,France,2007.0,Alzheimer's Disease,64016890.0,,,,,,,,,,,,,82.32,3.75,2.54,Therapy,62.28,0.0,28.23,16860.0,Medium,76.69,41194.53,0.78,78.1
689.0,Indonesia,2008.0,Polio,240157903.0,0.01,0.0,0.124,17447.0,9177.0,8270.0,43.0,20.0,10.0,27.0,47.0,53.0,56.35,0.75,1.29,Medication,75.28,0.0,-11.04,14.0,High,56.28,2262.07,0.57,47.2
690.0,United Kingdom,2016.0,Polio,65607000.0,0.0,0.0,0.0333,1164.0,588.0,576.0,35.0,20.0,10.0,35.0,82.0,18.0,84.11,4.67,8.12,Medication,87.89,0.0,-14.61,412.0,Medium,79.54,40809.98,0.92,82.1
691.0,Indonesia,2006.0,Hepatitis,233951652.0,0.4,3.93,0.1473,935807.0,585815.0,349992.0,8.0,16.0,35.0,41.0,46.0,54.0,53.91,0.18,0.29,Medication,65.8,15.8,0.95,33.0,Medium,54.65,1659.18,0.57,45.9
692.0,United Kingdom,2005.0,Hepatitis,60401206.0,0.36,2.6,0.0481,217444.0,129597.0,87847.0,3.0,15.0,35.0,47.0,81.0,19.0,82.99,3.14,3.72,Medication,77.06,10.51,-8.49,1120.0,Medium,78.61,41969.49,0.86,80.7
693.0,South Africa,2015.0,Parkinson's Disease,56723537.0,,,,,,,,,,,,,60.33,1.33,3.9,Medication,61.85,0.0,72.69,4122.0,Low,53.73,6108.33,0.75,63.7
694.0,China,2002.0,Measles,1280400000.0,1.04,1.33,0.0659,13316160.0,6724661.0,6591499.0,53.0,20.0,8.0,19.0,38.0,62.0,49.34,1.08,4.5,Medication,86.93,12.12,,30.0,Medium,57.87,1142.74,0.5,38.2
695.0,Australia,2018.0,Polio,24963258.0,0.01,0.0,0.0108,1356.0,708.0,648.0,35.0,20.0,15.0,31.0,86.0,14.0,88.26,4.08,4.18,Vaccination,90.15,0.0,-7.98,482.0,Medium,84.96,57920.55,0.92,85.8
696.0,Germany,2024.0,Hepatitis,83510950.0,0.28,1.67,0.0137,233831.0,144741.0,89090.0,1.0,12.0,44.0,44.0,78.0,22.0,86.07,2.87,5.5,Medication,84.95,8.33,29.92,2920.0,High,81.26,53528.07,0.96,78.0
697.0,Nigeria,2001.0,Hypertension,129862595.0,0.82,8.85,0.1562,1064873.0,582486.0,482387.0,8.0,10.0,36.0,46.0,37.0,63.0,37.55,0.38,0.47,Medication,61.21,44.04,,10.0,Medium,41.61,570.07,0.39,36.8
698.0,Australia,2002.0,Hepatitis,19495210.0,0.33,2.05,0.0974,64334.0,39179.0,25155.0,4.0,15.0,37.0,44.0,84.0,16.0,85.17,4.58,5.02,Medication,75.77,12.17,,1005.0,High,80.64,22267.44,0.88,84.2
699.0,India,2016.0,Hypertension,1343944296.0,1.32,16.35,0.0431,17740065.0,10005397.0,7734668.0,6.0,9.0,35.0,49.0,33.0,67.0,61.61,0.37,0.89,Medication,73.93,66.14,10.57,18.0,Medium,60.06,1704.38,0.53,33.1
700.0,China,2004.0,Measles,1296075000.0,4.76,6.42,0.0657,61693170.0,31648596.0,30044574.0,52.0,20.0,8.0,20.0,40.0,60.0,50.62,1.56,3.41,Medication,87.63,59.28,,31.0,Medium,57.7,1501.69,0.52,40.4
701.0,South Africa,2003.0,Influenza,48500348.0,5.22,5.83,0.0579,2531718.0,1298771.0,1232947.0,29.0,26.0,30.0,16.0,59.0,41.0,51.23,1.28,3.89,Vaccination,79.25,54.85,,5.0,High,48.85,4062.22,0.66,59.1
702.0,India,2011.0,Zika,1261224954.0,0.0,0.0,0.0714,47997.0,24094.0,23903.0,30.0,31.0,10.0,29.0,31.0,69.0,55.81,0.58,0.65,Vaccination,84.88,0.0,-43.22,40.0,None,57.29,1484.21,0.48,31.2
703.0,Indonesia,2012.0,COVID-19,252698525.0,1.11,1.45,0.165,2804954.0,1553945.0,1251009.0,17.0,25.0,30.0,28.0,50.0,50.0,60.74,0.7,0.5,Medication,72.25,10.37,11.46,448.0,,58.86,3632.27,0.62,49.8
704.0,Saudi Arabia,2000.0,Hypertension,16177722.0,1.45,17.84,0.0893,234577.0,120338.0,114239.0,1.0,8.0,35.0,56.0,79.0,21.0,60.65,1.74,2.63,Medication,74.92,66.67,,1201.0,Medium,64.1,11714.56,0.57,79.0
705.0,Japan,2019.0,Zika,126633000.0,0.0,0.0,0.0,3829.0,1849.0,1980.0,17.0,27.0,18.0,38.0,92.0,8.0,91.38,4.25,4.75,Vaccination,99.96,0.0,-5.52,1252.0,Medium,86.83,40394.77,0.85,91.8
706.0,Russia,2015.0,Alzheimer's Disease,144640716.0,,,,,,,,,,,,,68.32,2.33,3.41,Therapy,57.57,0.0,26.74,8013.0,Low,61.75,9383.42,0.84,74.2
707.0,Australia,2010.0,Ebola,22031750.0,0.01,0.0,0.3328,1198.0,606.0,592.0,7.0,25.0,39.0,30.0,85.0,15.0,87.3,5.03,7.92,Medication,52.09,0.0,-26.85,20337.0,,83.63,58769.06,0.9,85.0
708.0,Saudi Arabia,2010.0,Diabetes,23978487.0,0.46,5.84,0.1185,110301.0,57026.0,53275.0,2.0,15.0,40.0,44.0,81.0,19.0,70.4,1.18,2.15,Medication,74.1,24.86,-0.56,1594.0,High,69.76,20996.33,0.67,81.5
709.0,Argentina,2007.0,Malaria,40016763.0,0.01,0.0,0.0664,2924.0,1535.0,1389.0,38.0,30.0,25.0,7.0,90.0,10.0,63.79,1.62,3.83,Medication,80.32,0.0,-21.66,58.0,Medium,58.98,7240.84,0.79,89.9
710.0,Brazil,2002.0,Rabies,178503484.0,0.01,0.01,0.8931,17850.0,11977.0,5873.0,19.0,26.0,35.0,20.0,81.0,19.0,57.77,1.14,1.31,Medication,14.55,0.31,,30.0,Medium,57.6,2855.94,0.56,81.5
711.0,South Korea,2015.0,Dengue,51014947.0,0.0,0.0,0.0224,1176.0,606.0,570.0,30.0,35.0,25.0,10.0,81.0,19.0,81.25,4.08,3.03,Medication,98.31,0.0,32.09,1306.0,Medium,78.75,30190.16,0.86,80.6
712.0,Nigeria,2015.0,Asthma,190671878.0,0.68,9.86,0.0,1296569.0,630133.0,666436.0,30.0,26.0,27.0,18.0,47.0,53.0,53.96,0.34,0.99,Medication,81.44,43.41,56.28,48.0,Medium,51.27,2622.04,0.48,47.3
713.0,United Kingdom,2012.0,Hepatitis,63711000.0,0.24,2.03,0.0273,152906.0,92355.0,60551.0,1.0,15.0,35.0,49.0,82.0,18.0,83.29,2.88,6.1,Medication,79.61,10.68,18.73,1413.0,Medium,78.52,42324.41,0.88,81.6
714.0,Indonesia,2018.0,COVID-19,269951846.0,4.21,4.22,0.1415,11364973.0,6489400.0,4875573.0,16.0,25.0,30.0,29.0,54.0,46.0,67.34,0.42,0.36,Medication,76.27,38.82,-17.81,600.0,,62.77,3860.95,0.66,53.7
715.0,Nigeria,2023.0,Parkinson's Disease,227882945.0,,,,,,,,,,,,,59.83,0.83,0.56,Medication,61.82,0.0,-31.24,4004.0,Low,53.07,1645.51,0.55,53.3
716.0,United Kingdom,2021.0,Rabies,66984000.0,0.0,0.0,0.4339,2859.0,1904.0,955.0,9.0,25.0,35.0,31.0,83.0,17.0,82.07,3.42,9.51,Medication,24.8,0.01,-7.53,3017.0,Low,76.26,46451.59,0.94,82.7
717.0,Brazil,2013.0,Tuberculosis,198478299.0,0.12,0.7,0.1728,238174.0,152193.0,85981.0,22.0,25.0,30.0,23.0,84.0,16.0,67.64,1.24,1.17,Medication,71.34,3.29,-30.92,282.0,High,63.05,12458.89,0.67,84.3
718.0,Saudi Arabia,2015.0,Asthma,29816382.0,0.23,2.57,0.0197,68578.0,32369.0,36209.0,20.0,25.0,25.0,30.0,83.0,17.0,75.55,1.54,3.6,Medication,94.68,12.23,79.38,1023.0,High,73.07,22334.8,0.73,82.8
719.0,China,2002.0,Malaria,1280400000.0,0.01,0.0,0.1228,70075.0,37140.0,32935.0,38.0,30.0,25.0,7.0,38.0,62.0,49.34,1.29,4.22,Medication,80.22,0.0,,103.0,High,57.87,1142.74,0.5,38.2
720.0,Indonesia,2005.0,Zika,230871650.0,0.0,0.0,0.0365,7993.0,4108.0,3885.0,28.0,31.0,10.0,31.0,45.0,55.0,52.72,0.54,1.31,Medication,85.92,0.0,1.18,32.0,,53.87,1318.36,0.56,45.3
721.0,Germany,2019.0,COVID-19,83092962.0,3.5,4.5,0.1099,2908254.0,1538466.0,1369788.0,7.0,22.0,38.0,33.0,77.0,23.0,86.02,4.95,9.62,Medication,86.96,35.44,10.73,6299.0,,81.55,47358.15,0.95,77.5
722.0,Saudi Arabia,2005.0,Ebola,20559890.0,0.01,0.0,0.5191,1166.0,578.0,588.0,8.0,25.0,35.0,32.0,80.0,20.0,65.32,1.98,4.71,Therapy,49.24,0.0,8.26,16010.0,,66.64,15963.4,0.62,80.3
723.0,Indonesia,2001.0,HIV/AIDS,219097902.0,0.18,1.68,0.3456,394376.0,222034.0,172342.0,14.0,31.0,35.0,20.0,43.0,57.0,50.43,0.32,0.36,Medication,63.29,6.55,,63.0,Low,53.62,779.71,0.51,42.7
724.0,Indonesia,2010.0,Alzheimer's Disease,246305322.0,,,,,,,,,,,,,58.23,0.73,1.07,Medication,52.41,0.0,-1.46,2026.0,Low,57.13,3065.68,0.6,48.5
725.0,South Africa,2002.0,Diabetes,48019415.0,0.43,6.77,0.1804,206483.0,108610.0,97873.0,9.0,16.0,40.0,35.0,59.0,41.0,50.42,1.19,2.42,Medication,60.71,28.93,,31.0,High,48.37,2688.24,0.65,58.8
726.0,Brazil,2001.0,Cholera,176301203.0,0.01,0.0,0.1679,9902.0,5307.0,4595.0,29.0,31.0,25.0,15.0,81.0,19.0,56.83,2.26,2.9,Medication,81.27,0.0,,60.0,Medium,57.04,3176.29,0.56,81.3
727.0,Argentina,2019.0,Tuberculosis,44973465.0,0.07,0.48,0.0821,31481.0,19361.0,12120.0,21.0,24.0,30.0,24.0,91.0,9.0,69.11,2.13,2.89,Medication,78.61,2.07,10.11,235.0,High,61.87,9955.97,0.87,91.5
728.0,South Africa,2003.0,HIV/AIDS,48500348.0,0.48,4.63,0.4375,232802.0,132697.0,100105.0,14.0,31.0,35.0,21.0,59.0,41.0,51.23,1.7,1.07,Medication,59.95,23.84,,32.0,Low,48.85,4062.22,0.66,59.1
729.0,Indonesia,2016.0,Parkinson's Disease,264627418.0,,,,,,,,,,,,,65.4,0.62,1.33,Medication,66.34,0.0,30.51,2663.0,Low,61.83,3521.47,0.64,52.4
730.0,Nigeria,2015.0,COVID-19,190671878.0,2.42,3.08,0.2787,4614259.0,2602442.0,2011817.0,20.0,26.0,32.0,23.0,47.0,53.0,53.96,0.69,1.16,Medication,69.37,26.77,3.02,174.0,None,51.27,2622.04,0.48,47.3
731.0,United Kingdom,2024.0,COVID-19,69226000.0,4.22,6.11,0.2625,2921337.0,1589207.0,1332130.0,8.0,25.0,30.0,37.0,83.0,17.0,82.24,3.97,5.54,Medication,75.31,48.01,-8.68,10313.0,Low,76.4,49224.06,0.94,83.0
732.0,South Africa,2010.0,HIV/AIDS,52344051.0,0.29,2.2,0.4332,151798.0,88195.0,63603.0,13.0,30.0,35.0,22.0,62.0,38.0,56.36,2.46,3.42,Medication,61.56,10.86,4.19,40.0,High,51.52,7973.47,0.7,61.8
733.0,Canada,2021.0,Zika,38239864.0,0.0,0.0,0.0024,942.0,464.0,478.0,19.0,30.0,15.0,36.0,81.0,19.0,88.33,2.81,7.49,Medication,100.0,0.0,-31.38,1504.0,Medium,84.42,52204.43,0.91,80.6
734.0,Argentina,2003.0,Hepatitis,38424282.0,0.35,2.06,0.134,134485.0,81498.0,52987.0,9.0,16.0,35.0,41.0,89.0,11.0,62.0,1.28,3.68,Medication,69.08,12.9,,33.0,Medium,58.24,3655.09,0.78,89.4
735.0,South Korea,2000.0,Dengue,47008111.0,0.0,0.0,0.0694,1473.0,742.0,731.0,33.0,35.0,25.0,7.0,78.0,22.0,65.94,4.68,6.98,Medication,94.06,0.0,,825.0,Medium,68.56,12782.65,0.79,78.0
736.0,Canada,2022.0,COVID-19,38935934.0,16.11,17.99,0.283,6272579.0,3431101.0,2841478.0,9.0,25.0,35.0,31.0,81.0,19.0,88.75,4.43,3.22,Vaccination,73.18,138.71,-5.37,6525.0,High,84.96,55677.83,0.91,80.7
737.0,Italy,2004.0,HIV/AIDS,57828179.0,0.22,1.83,0.1934,127222.0,71244.0,55978.0,7.0,29.0,40.0,25.0,68.0,32.0,80.32,2.56,7.63,Therapy,74.74,10.34,,1910.0,Low,74.7,31160.37,0.75,67.6
738.0,USA,2020.0,Polio,331577720.0,0.0,0.0,0.0461,14628.0,7563.0,7065.0,34.0,20.0,15.0,31.0,82.0,18.0,82.01,4.32,5.21,Vaccination,91.35,0.0,-24.15,647.0,Medium,75.2,62910.5,0.92,82.4
739.0,Nigeria,2024.0,Cancer,232679478.0,0.34,5.54,0.4207,791110.0,436693.0,354417.0,9.0,11.0,37.0,43.0,54.0,46.0,61.1,0.22,1.32,Medication,53.86,24.19,-14.05,4420.0,Medium,53.87,1645.51,0.55,54.0
740.0,Brazil,2002.0,Leprosy,178503484.0,0.08,0.65,,142803.0,90109.0,52694.0,14.0,21.0,40.0,25.0,81.0,19.0,57.77,1.6,4.57,Medication,75.87,3.08,,3248.0,Medium,57.6,2855.94,0.56,81.5
741.0,Mexico,2007.0,Asthma,108774360.0,0.67,11.75,0.0725,728788.0,325768.0,403020.0,28.0,25.0,25.0,22.0,75.0,25.0,59.89,2.37,1.62,Medication,84.84,43.37,-7.87,34.0,Medium,61.25,10134.33,0.62,75.1
742.0,Turkey,2004.0,Parkinson's Disease,68592617.0,,,,,,,,,,,,,58.53,2.15,1.67,Therapy,67.16,0.0,,5624.0,Low,61.57,5960.78,0.53,67.0
743.0,Italy,2017.0,Measles,60002252.0,1.91,2.26,0.0,1146043.0,583336.0,562707.0,43.0,17.0,15.0,24.0,70.0,30.0,82.82,3.13,3.86,Vaccination,99.78,19.96,-11.88,540.0,High,76.95,32633.06,0.8,69.6
744.0,USA,2007.0,Asthma,301231207.0,0.69,12.09,0.0112,2078495.0,914538.0,1163957.0,22.0,25.0,28.0,25.0,80.0,20.0,83.02,3.79,6.17,Medication,97.98,56.44,15.94,878.0,High,77.19,47952.64,0.88,80.2
745.0,India,2018.0,Hypertension,1374659064.0,1.02,11.71,0.0431,14021522.0,7739880.0,6281642.0,6.0,9.0,35.0,50.0,34.0,66.0,63.67,0.76,1.19,Medication,74.57,45.4,-44.03,19.0,Medium,60.81,2010.34,0.53,33.8
746.0,France,2011.0,Cholera,65340830.0,0.01,0.0,0.0923,4675.0,2412.0,2263.0,21.0,30.0,29.0,20.0,79.0,21.0,82.21,4.94,4.79,Medication,92.94,0.0,-34.97,1230.0,Medium,76.35,43598.93,0.79,78.7
747.0,China,2020.0,Ebola,1411100000.0,0.0,0.0,0.7822,33711.0,17395.0,16316.0,9.0,25.0,35.0,31.0,58.0,42.0,68.39,1.93,2.19,Medication,35.82,0.0,-20.49,12568.0,Low,65.46,10299.19,0.69,58.0
748.0,Australia,2010.0,Zika,22031750.0,0.0,0.0,0.0,975.0,475.0,500.0,22.0,30.0,14.0,35.0,85.0,15.0,87.3,3.18,9.14,Medication,99.01,0.0,4.62,753.0,,83.63,58769.06,0.9,85.0
749.0,Saudi Arabia,2018.0,Cancer,30196281.0,0.15,1.77,0.2583,45294.0,23372.0,21922.0,1.0,10.0,35.0,54.0,83.0,17.0,78.53,1.5,1.24,Medication,61.57,9.36,-22.0,16058.0,Medium,74.85,27880.14,0.76,83.5
750.0,South Korea,2001.0,Cholera,47370164.0,0.0,0.0,0.1192,984.0,512.0,472.0,28.0,30.0,25.0,17.0,78.0,22.0,67.08,4.98,2.36,Medication,90.99,0.0,,1217.0,Medium,69.41,12066.6,0.79,78.2
751.0,United Kingdom,2008.0,Dengue,61806995.0,0.0,0.0,0.038,2677.0,1333.0,1344.0,27.0,35.0,25.0,13.0,81.0,19.0,82.77,3.09,5.73,Medication,97.95,0.0,-39.18,941.0,Low,78.05,47230.71,0.87,81.0
752.0,South Korea,2009.0,Parkinson's Disease,49307835.0,,,,,,,,,,,,,75.4,2.67,8.77,Therapy,74.21,0.0,83.61,11971.0,Low,75.06,20244.89,0.83,79.5
753.0,South Korea,2007.0,Influenza,48683638.0,6.42,7.13,0.0788,3125490.0,1590874.0,1534616.0,27.0,25.0,30.0,18.0,79.0,21.0,73.54,3.65,2.68,Medication,100.0,65.21,-29.33,281.0,High,73.95,25338.4,0.83,79.2
754.0,Turkey,2000.0,Alzheimer's Disease,65425961.0,,,,,,,,,,,,,55.98,2.41,3.53,Therapy,53.97,0.0,,4892.0,Low,60.66,4192.45,0.49,65.0
755.0,Canada,2004.0,Dengue,31938807.0,0.01,0.0,0.0468,1950.0,971.0,979.0,28.0,35.0,28.0,9.0,78.0,22.0,84.67,4.77,3.63,Medication,97.57,0.0,,1343.0,Medium,80.09,31944.85,0.86,77.7
756.0,Canada,2019.0,Dengue,37618495.0,0.0,0.0,0.0773,795.0,409.0,386.0,24.0,35.0,30.0,11.0,80.0,20.0,89.62,4.77,4.73,Medication,99.1,0.0,-17.09,2506.0,Medium,86.27,46151.13,0.9,80.2
757.0,Turkey,2011.0,Alzheimer's Disease,74223629.0,,,,,,,,,,,,,64.23,1.43,3.56,Medication,58.82,0.0,-37.9,7093.0,Low,64.77,11302.07,0.65,70.5
758.0,India,2022.0,Leprosy,1425423212.0,0.01,0.05,,142542.0,92510.0,50032.0,14.0,21.0,40.0,25.0,35.0,65.0,64.97,0.83,0.46,Medication,79.99,0.2,-13.02,2197.0,Low,59.38,2405.26,0.57,35.4
759.0,Indonesia,2006.0,Rabies,233951652.0,0.01,0.01,0.8443,23395.0,16002.0,7393.0,18.0,26.0,35.0,21.0,46.0,54.0,53.91,0.78,1.19,Medication,15.98,0.13,-35.75,33.0,Low,54.65,1659.18,0.57,45.9
760.0,Australia,2013.0,Leprosy,23128129.0,0.0,0.0,,607.0,378.0,229.0,6.0,20.0,44.0,30.0,85.0,15.0,87.79,3.06,4.07,Medication,91.38,0.0,7.03,10989.0,Medium,84.31,66447.48,0.9,85.3
761.0,South Africa,2023.0,Zika,63212384.0,0.01,0.0,0.0149,3700.0,1898.0,1802.0,26.0,29.0,10.0,35.0,67.0,33.0,65.1,1.54,2.41,Vaccination,88.52,0.0,-36.34,76.0,Medium,55.34,5976.39,0.78,66.7
762.0,Mexico,2016.0,Hepatitis,122251351.0,0.01,0.08,0.1197,12225.0,7421.0,4804.0,7.0,15.0,35.0,44.0,78.0,22.0,67.89,2.3,2.79,Medication,71.43,0.45,15.63,54.0,Medium,65.05,9097.92,0.69,77.8
763.0,USA,2007.0,COVID-19,301231207.0,4.31,5.72,0.101,12983065.0,6738211.0,6244854.0,12.0,25.0,33.0,30.0,80.0,20.0,83.02,3.59,2.88,Medication,83.43,53.74,27.38,7634.0,,77.19,47952.64,0.88,80.2
764.0,USA,2010.0,Measles,309378227.0,0.63,0.67,0.0012,1949083.0,960898.0,988185.0,47.0,20.0,12.0,22.0,81.0,19.0,82.6,4.56,7.79,Vaccination,100.0,7.79,11.07,1205.0,High,76.33,48379.21,0.89,80.7
765.0,China,2011.0,COVID-19,1345035000.0,3.29,4.78,0.1368,44251652.0,23674634.0,20577018.0,16.0,25.0,30.0,29.0,48.0,52.0,59.8,1.47,4.28,Medication,77.7,45.61,-3.72,786.0,,63.06,5551.58,0.59,48.1
766.0,USA,2021.0,Ebola,332099760.0,0.01,0.0,0.6151,21842.0,11052.0,10790.0,4.0,25.0,40.0,31.0,83.0,17.0,81.1,3.14,4.73,Therapy,39.74,0.0,10.34,65251.0,Medium,73.81,69617.53,0.91,82.6
767.0,Russia,2009.0,Dengue,142785348.0,0.01,0.0,0.1025,10377.0,5240.0,5137.0,31.0,35.0,25.0,9.0,74.0,26.0,66.16,2.06,4.17,Medication,84.11,0.0,8.11,73.0,Low,60.53,8581.52,0.8,73.7
